Ax             Ay             Az             Gx             Gy            AnX            AnY            AnZ
1.45617      -0.229922        -10.174      -0.010919      -0.010919     -0.0365694      0.0165737              0
1.44659      -0.229922       -10.1549    -0.00532632              0     -0.0365694      0.0165737              0
1.41785      -0.191602       -10.1836     -0.0165116      -0.010919     -0.0367611       0.016382              0
1.44659      -0.239502       -10.2028      -0.010919    -0.00532632     -0.0367611       0.016382              0
1.42743      -0.249082       -10.1836    -0.00532632      -0.010919     -0.0365694       0.016382              0
1.45617      -0.220342       -10.1645              0     -0.0165116     -0.0367611       0.016382              0
1.39869      -0.210762       -10.1932      -0.010919     -0.0165116     -0.0367611      0.0159987              0
1.44659      -0.220342        -10.174              0    -0.00532632     -0.0365694      0.0159987              0
1.39869      -0.201182       -10.1932    -0.00532632      -0.010919     -0.0367611       0.015807              0
1.43701      -0.220342       -10.1836      -0.010919     -0.0165116     -0.0367611      0.0159987              0
1.44659      -0.249082       -10.1453              0    -0.00532632     -0.0369528      0.0159987              0
1.42743      -0.182021       -10.1453       0.010919     0.00532632     -0.0365694      0.0161904              0
1.45617      -0.229922       -10.1261      -0.010919      -0.010919     -0.0363777       0.016382              0
1.44659      -0.210762       -10.2315     -0.0165116      -0.010919     -0.0365694      0.0165737              0
1.45617      -0.229922       -10.1549       0.010919     0.00532632     -0.0365694      0.0165737              0
1.47533      -0.191602       -10.2028              0    -0.00532632     -0.0365694      0.0167654              0
1.44659      -0.249082        -10.174      -0.010919      -0.010919     -0.0367611      0.0165737              0
1.41785      -0.210762       -10.1645     -0.0165116     -0.0165116     -0.0367611      0.0165737              0
1.43701      -0.249082        -10.174       0.010919      -0.010919     -0.0369528      0.0167654              0
1.43701      -0.201182       -10.1645              0     0.00532632     -0.0365694      0.0167654              0
1.42743      -0.220342       -10.1645    -0.00532632    -0.00532632     -0.0365694      0.0167654              0
1.44659      -0.258662        -10.174    -0.00532632              0     -0.0367611      0.0167654              0
1.42743      -0.249082       -10.1453     -0.0221042              0     -0.0367611      0.0167654              0
1.45617      -0.229922       -10.1932     0.00532632              0     -0.0369528      0.0167654              0
1.42743      -0.229922        -10.174    -0.00532632       0.010919     -0.0371445      0.0165737              0
1.45617      -0.239502       -10.1836      -0.010919    -0.00532632     -0.0369528       0.016382              0
1.42743      -0.268242       -10.1645              0       0.010919     -0.0369528       0.016382              0
1.46575      -0.239502       -10.1836    -0.00532632    -0.00532632     -0.0369528      0.0165737              0
1.45617      -0.249082       -10.1932    -0.00532632     -0.0221042     -0.0367611       0.016382              0
1.42743      -0.201182       -10.2124     -0.0165116      -0.010919     -0.0365694      0.0161904              0
1.44659      -0.229922       -10.1836    -0.00532632              0     -0.0365694      0.0161904              0
1.44659      -0.220342       -10.1453              0              0     -0.0363777      0.0161904              0
1.45617      -0.220342       -10.1932      -0.010919    -0.00532632     -0.0363777      0.0159987              0
1.41785      -0.191602       -10.1932       0.010919              0     -0.0363777      0.0159987              0
1.43701      -0.191602       -10.1932     0.00532632     0.00532632     -0.0361856      0.0159987              0
1.43701      -0.220342       -10.1357     0.00532632     0.00532632     -0.0363777       0.015807              0
1.44659      -0.229922       -10.1836    -0.00532632              0     -0.0363777      0.0161904              0
1.42743      -0.220342       -10.2028      -0.010919      -0.010919     -0.0361856      0.0159987              0
1.45617      -0.220342        -10.174     0.00532632      -0.010919     -0.0361856      0.0159987              0
1.43701      -0.229922       -10.1932     -0.0165116              0     -0.0363777      0.0161904              0
1.43701      -0.201182       -10.1836      -0.010919      -0.010919     -0.0363777      0.0159987              0
1.45617      -0.239502       -10.1836              0              0     -0.0365694      0.0159987              0
1.45617      -0.249082       -10.1645              0              0     -0.0367611      0.0159987              0
1.42743      -0.210762       -10.1549    -0.00532632     -0.0165116     -0.0367611       0.015807              0
1.45617      -0.239502       -10.1932      -0.010919     -0.0165116     -0.0369528       0.015807              0
1.46575      -0.258662       -10.1932      -0.010919              0     -0.0369528      0.0159987              0
1.42743      -0.201182        -10.174      0.0165116    -0.00532632     -0.0369528      0.0159987              0
1.40827      -0.229922       -10.2028     -0.0165116     -0.0165116     -0.0369528       0.015807              0
1.45617      -0.249082       -10.1453       0.010919     0.00532632     -0.0369528       0.015807              0
1.42743      -0.210762       -10.2028    -0.00532632              0     -0.0367611      0.0156153              0
1.44659      -0.201182        -10.174     0.00532632              0     -0.0367611       0.015807              0
1.46575      -0.268242       -10.1645              0      -0.010919     -0.0369528       0.015807              0
1.42743      -0.220342       -10.1932      -0.010919              0     -0.0371445      0.0156153              0
1.46575      -0.210762       -10.1261     -0.0165116              0     -0.0369528      0.0159987              0
1.45617      -0.239502        -10.174    -0.00532632     -0.0221042     -0.0369528       0.015807              0
1.41785      -0.220342       -10.2028     -0.0165116    -0.00532632     -0.0369528       0.015807              0
1.40827      -0.210762        -10.174     0.00532632              0     -0.0369528       0.015807              0
1.44659      -0.258662       -10.1836    -0.00532632      -0.010919     -0.0371445      0.0159987              0
1.45617      -0.258662       -10.1932    -0.00532632      -0.010919     -0.0373362      0.0159987              0
1.39869      -0.229922       -10.1549    -0.00532632    -0.00532632     -0.0375279       0.015807              0
1.41785      -0.229922       -10.1549     0.00532632              0     -0.0373362       0.015807              0
1.41785      -0.201182       -10.1836       0.010919     0.00532632     -0.0369528      0.0159987              0
1.41785      -0.191602       -10.1836    -0.00532632     -0.0165116     -0.0365694       0.015807              0
1.44659      -0.220342       -10.2028     0.00532632      -0.010919     -0.0363777       0.015807              0
1.43701      -0.249082       -10.1932    -0.00532632    -0.00532632     -0.0361856       0.015807              0
1.44659      -0.220342        -10.174              0      -0.010919     -0.0358022      0.0156153              0
1.40827      -0.220342       -10.2219    -0.00532632    -0.00532632     -0.0358022      0.0154231              0
1.43701      -0.191602       -10.1932      -0.010919    -0.00532632     -0.0361856      0.0154231              0
1.44659      -0.172441       -10.1645    -0.00532632    -0.00532632     -0.0358022      0.0156153              0
1.45617      -0.220342       -10.1836      -0.010919    -0.00532632     -0.0358022      0.0156153              0
1.43701      -0.210762        -10.174       0.010919    -0.00532632     -0.0358022      0.0154231              0
1.47533      -0.249082       -10.2028       0.010919      -0.010919     -0.0359939      0.0156153              0
1.43701      -0.239502       -10.1932     0.00532632              0     -0.0358022      0.0154231              0
1.43701      -0.229922       -10.2124              0       0.010919     -0.0358022      0.0154231              0
1.44659      -0.220342       -10.1549     0.00532632              0     -0.0356105      0.0156153              0
